Name,BuildingNumber,Street,Unit,Fraction,GeoArea,City,Zip,PlaceStatus,PlaceType,PlaceSubType,PrivateResidence,MappedYear,Note,PhoneNumber,Email,Geolocation,Lng,Lat,Website
Stumpy's Grocery & Deli,9001,S Ashland Ave,,,,Chicago,,Active,Retail,Large grocery,No,2019,Tax Retrn Prep Services,773-881-3114,,POINT(-87.662481 41.730118),-87.662481,41.730118,
Submarine,9802,S Halsted St,,,,Chicago,60628,Out of Business,Dining,Fast Food,No,2019,,,,POINT(-87.6435787 41.715549),-87.6435787,41.715549,
Subway,1431,W 95th St,,,,Chicago,,Active,Dining,Fast Food,No,2019,Nrsdntl Building Optrs,773-840-3472,,POINT(-87.6594424 41.7210487),-87.6594424,41.7210487,
Subway,9518,S Halsted St,,,,Chicago,,Active,Dining,Fast Food,No,2019,,773-239-2929,,POINT(-87.6437186 41.7209228),-87.6437186,41.7209228,
Sugarcoated Nails,10118,S Morgan St,,,,Chicago,,Unknown,Personal Service,Beauty,Yes,2019,Called no answer,773-517-9229,,POINT(-87.6480836 41.7098611),-87.6480836,41.7098611,
Sutton Liquor,9041,S Ashland Ave,,,,Chicago,,Active,Retail,Liquor,No,2019,,773-779-4435,,POINT(-87.6625441 41.7290626),-87.6625441,41.7290626,
Sweet Georgia Melons,10101,S Halsted St,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,Yes,2019,,773-239-4780,,POINT(-87.642539 41.71044),-87.642539,41.71044,
Swinney Cleaning Service,9600,S Sangamon St,,,,Chicago,60643,Out of Business,Trade Service,Indoor service,Yes,2019,disconnected. buzzfile profile on web but no indication of acitivity.,,,POINT(-87.6470719 41.7191637),-87.6470719,41.7191637,
Tabernacle 1 Church Ministries,1151,W 103rd St,,,,Chicago,60643,Out of Business,Religious (except school or residence),Church,No,2019,,773-238-0864,,POINT(-87.6521207 41.7066668),-87.6521207,41.7066668,
Tari International Travel,9024,S Aberdeen St,,,,Chicago,60620,Out of Business,Unknown,Unknown,Yes,2019,Amusement Recreation N,773-233-0969,,POINT(-87.6510416 41.7297035),-87.6510416,41.7297035,
Taylor Ballard,1041,W 98th St,,,,Chicago,,Unknown,Service or Programmed Residential Space,Other,Yes,2019,Called no answer,773-239-7660,,POINT(-87.6495964 41.7156572),-87.6495964,41.7156572,
TCF Bank,9400,S Ashland Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Bank,No,2019,,800-823-2265,,POINT(-87.6631991 41.7231273),-87.6631991,41.7231273,
Teen Parent Services,1308,W 105th St,,,,Chicago,,Out of Business,Public Services,Government,No,2019,,773-881-2900,,POINT(-87.6554507 41.7036524),-87.6554507,41.7036524,
Telesco Enterprises,10126,S Carpenter St,,,,Chicago,,Out of Business,Trade Service,Media,Yes,2019,,,,POINT(-87.6493073 41.7095653),-87.6493073,41.7095653,
The Akiba,400,W 95th St,,,,Chicago,,Active,Retail,Bookstore,No,2019,,773-962-5867,,POINT(-87.6343323 41.7224047),-87.6343323,41.7224047,
The Caring Place,9259,S Green St,,,,Chicago,60620,Out of Business,Unknown,Unknown,Yes,2019,Cn-Oprtd Lndrs Cln,,,POINT(-87.6442582 41.7250552),-87.6442582,41.7250552,
The Director's Kutz Stylez,10502,S Vincennes Ave,S,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-629-6614,,POINT(-87.6574847923183 41.7030420910803),-87.65748479,41.70304209,
The Gospel Truth,10015,S Halsted St,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-239-3717,,POINT(-87.642576 41.711854),-87.642576,41.711854,
The Jewelry Box,10334,S Green St,,,,Chicago,,Unknown,Retail,Beauty-Accessory,Yes,2019,"7-30-18 bad #, no web presence",,,POINT(-87.6442968 41.7058849),-87.6442968,41.7058849,
The Powerhouse Chicago,944,W 103rd St,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-445-7600,,POINT(-87.6472453 41.7071702),-87.6472453,41.7071702,
The Source,9923,S Halsted St,,,,Chicago,,Active,Retail,Clothing,No,2019,,773-629-8401,,POINT(-87.6426364 41.7134209),-87.6426364,41.7134209,
There Goes My Baby Daycare,9116,S Eggleston Ave,,,,Chicago,,Active,Childcare and Schools,Home daycare,Yes,2019,Dry Exc Dried Cnnd,773-653-7408,,POINT(-87.6352378 41.7283307),-87.6352378,41.7283307,
Third Baptist Church of Chicago,1551,W 95th St,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-445-8500,,POINT(-87.6620432 41.7206932),-87.6620432,41.7206932,
Through a Designer's Eye,9136,S Eggleston Ave,,,,Chicago,60620,Out of Business,Trade Service,"Copy, mail, and print shops",Yes,2019,Bus  Services  Nec,,,POINT(-87.6351993 41.7277856),-87.6351993,41.7277856,
Tinashe Entertainment,9617,S Morgan St,,,,Chicago,60643,Out of Business,Arts and Entertainment,Other,Yes,2019,,773-233-5154,,POINT(-87.6477657 41.7187113),-87.6477657,41.7187113,
Tippy Tot Daycare,9135,S Ashland Ave,,,,Chicago,,Active,Childcare and Schools,Kid Center,No,2019,Engineering Services,773-746-8397,,POINT(-87.6624767 41.7274186),-87.6624767,41.7274186,
Tire World,646,W 95th St,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,Psychotherapist,773-994-8830,,POINT(-87.6402879 41.7218635),-87.6402879,41.7218635,
Tomorrow's Sunshine Association,1036,W 103rd Pl,,,,Chicago,,Out of Business,Social Services & Political Advocacy,Social service,No,2019,,773-339-2722,,POINT(-87.6491917 41.7061404),-87.6491917,41.7061404,
Tony's Original Philly Steaks,1400,W 95th St,,,,Chicago,,Active,Dining,Fast Food,No,2019,Sptg Gds Bcyle Shp,773-233-6200,,POINT(-87.6582093 41.7215291),-87.6582093,41.7215291,
Tony's Services,9149,S Justine St,,,,Chicago,,Unknown,Trade Service,Other repair,Yes,2019,"Wrong number, no web",312-480-9904,,POINT(-87.6612534 41.7270731),-87.6612534,41.7270731,
Total Christian Woman Involvement,10056,S Peoria St,,,,Chicago,,Active,Service or Programmed Residential Space,Other,Yes,2019,,773-445-2787,,POINT(-87.6456651 41.7106771),-87.6456651,41.7106771,
TP Convenience Mart,1256,W 103rd St,,,,Chicago,,Out of Business,Retail,Convenience,No,2019,,,,POINT(-87.6548376 41.7070527),-87.6548376,41.7070527,
Tracy Nails,9011,S Ashland Ave,C,,,Chicago,,Active,Personal Service,Beauty,No,2019,Lumbr Plywd Millw,773-840-3951,Daotpham87@yahoo.com,POINT(-87.6624863 41.7298584),-87.6624863,41.7298584,
Trey's Movers & Resale Shop,1334,W 95th St,,,,Chicago,,Out of Business,"Wholesale, storage and transit",Moving and storage,No,2019,,773-283-4374,,POINT(-87.656823 41.721581),-87.656823,41.721581,
Tri-Cal Maintenance and Landscaping,1231,W 95th St,,,,Chicago,,Active,Trade Service,Outdoor service,No,2019,,773-551-2551,,POINT(-87.6542363 41.720875),-87.6542363,41.720875,
Tri-State Construction,10556,S Green St,,,,Chicago,,Active,Trade Service,Building trades,Yes,2019,"no answer, no web",708-269-1778,,POINT(-87.6441811 41.7015652),-87.6441811,41.7015652,
Trinity African Hair Braiding,10224,S Halsted St,,,,Chicago,,Active,Personal Service,Beauty,No,2019,Geoarea wash heights,773-445-8085,,POINT(-87.643238 41.707902),-87.643238,41.707902,
Trinity All Nation Church,9600,S Vincennes Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-238-1174,,POINT(-87.6518614 41.7189867),-87.6518614,41.7189867,
Trinity United Church of Christ,400,W 95th St,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,Religious Organizations,773-962-5650,,POINT(-87.6343323 41.7224047),-87.6343323,41.7224047,
Trinity United Church of Christ - George Washington Carver Garden,425,W 95th St,,,,Chicago,,Active,Other,Community garden,No,2019,,773-962-5650,,POINT(-87.6343058 41.7213422),-87.6343058,41.7213422,tonywilliamsinsurance.com
Trinity United Church of Christ Childcare Center,532,W 95th St,,,,Chicago,,Active,Childcare and Schools,Kid Center,No,2019,,773-966-1516,,POINT(-87.6378015 41.7217932),-87.6378015,41.7217932,
U 2 Can Travel,9353,S Green St,,,,Chicago,60620,Out of Business,Arts and Entertainment,Travel,Yes,2019,,708-860-6335,,POINT(-87.6441908 41.7233917),-87.6441908,41.7233917,
Uncle Joe's Jerk Chicken,10210,S Vincennes Ave,,,,Chicago,,Active,Dining,Fast Food,No,2019,,773-779-9966,,POINT(-87.6558202 41.7083367),-87.6558202,41.7083367,
United Educational Cultural Academy,1236,W 103rd St,,,,Chicago,,Active,Childcare and Schools,Private school K-12,No,2019,,773-238-2707,,POINT(-87.6541635 41.7069148),-87.6541635,41.7069148,
United States Post Office,10238,S Vincennes Ave,,,,Chicago,,Active,Public Services,Post office,No,2019,,773-779-0306,,POINT(-87.6560514 41.7079913),-87.6560514,41.7079913,
Urbane Holding,10410,S Peoria St,,,,Chicago,,Unknown,"Financial, Insurance, Real Estate, Legal, and Professional",Other financial,Yes,2019,No sign. Called no answer,773-710-6161,,POINT(-87.6454916 41.7047425),-87.6454916,41.7047425,
Vairneke Hair Designs,10201,S Sangamon St,,,,Chicago,,Unknown,Personal Service,Beauty,Yes,2019,No evidence of business,773-317-0183,,POINT(-87.6462529 41.7085598),-87.6462529,41.7085598,
Van Untouchables Club,9421,S May St,,,,Chicago,,Active,Arts and Entertainment,Social club,Yes,2019,Shoe Stores,773-233-5940,,POINT(-87.6514752 41.7225683),-87.6514752,41.7225683,
Vel's Hair Products,9111,S Wallace St,,,,Chicago,,Active,Retail,Beauty-Accessory,No,2019,,773-994-1861,,POINT(-87.6382834 41.728432),-87.6382834,41.728432,
Victory Cathedral Faith Church,10441,S Racine Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-783-9418,,POINT(-87.6519087 41.7038816),-87.6519087,41.7038816,
Vienna,9314,S Ashland Ave,,,,Chicago,,Active,Dining,Fast Food,No,2019,Dan's hot dogs,773-779-9123,,POINT(-87.6630065 41.7243287),-87.6630065,41.7243287,
Vinyard House of Prayer,9600,S Halsted St,,,,Chicago,,Out of Business,Religious (except school or residence),Church,No,2019,Number disconnected,773-445-6002,,POINT(-87.6434295 41.7191865),-87.6434295,41.7191865,
VIP Events,10451,S Sangamon St,,,,Chicago,60643,Out of Business,Unknown,Unknown,Yes,2019,,847-682-0425,,POINT(-87.6461083 41.7035882),-87.6461083,41.7035882,
VMA Enterprises,9834,S Aberdeen St,,,,Chicago,,Unknown,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,updated number + YP active  No answer on phone,773-366-3216,,POINT(-87.6506562 41.714765),-87.6506562,41.714765,
VMV Designs,9114,S Parnell Ave,,,,Chicago,,Unknown,Trade Service,Indoor service,Yes,2019,Called disconnected phone,773-783-3412,,POINT(-87.6376473 41.7283218),-87.6376473,41.7283218,
Void Records,8923,S Throop St,,,,Chicago,,Unknown,"Financial, Insurance, Real Estate, Legal, and Professional",Corporate office,Yes,2019,Called no answer,773-441-7560,,POINT(-87.6553963 41.7315416),-87.6553963,41.7315416,
VW Shannon Insurance Agency,10247,S Halsted St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,Geoarea wash heights,312-881-5500,,POINT(-87.6425484 41.7073202),-87.6425484,41.7073202,
Walgreens,9434,S Halsted St,,,,Chicago,60620,Out of Business,Retail,Drug,No,2019,Bank Holding Comps,773-238-5648,,POINT(-87.6435451 41.7221829),-87.6435451,41.7221829,
Walker Seminars,9824,S Genoa Ave,,,,Chicago,60643,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,disconnected. no web presence,,,POINT(-87.6522363 41.7151861),-87.6522363,41.7151861,
Wallace Dental,9612,S Halsted St,,,,Chicago,,Active,Health Services,Dentist,No,2019,9601 s Halstead,773-941-4729,,POINT(-87.6434295 41.7188755),-87.6434295,41.7188755,
Walter Gaither Jr.,8922,S Aberdeen St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Accountant,Yes,2019,8-1-18 called no answer  8-13-19 active phone,773-881-7073,,POINT(-87.6510416 41.7315307),-87.6510416,41.7315307,
Warren Gipson & Associates,9403,S Ashland Ave,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Accountant,No,2019,,773-238-6738,,POINT(-87.6625141 41.722847),-87.6625141,41.722847,
Washington Heights Barber Shop,859,W 103rd St,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-881-9031,,POINT(-87.6450423 41.7066708),-87.6450423,41.7066708,
Weaveology,9221,S Halsted St,,,,Chicago,,Active,Personal Service,Beauty,Yes,2019,,773-238-5300,,POINT(-87.6429519 41.726269),-87.6429519,41.726269,
Wendell E. Green School,1150,W 96th St,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,,773-535-2575,,POINT(-87.6524868 41.7195658),-87.6524868,41.7195658,
West 1551 Barber Shop,1551,W 91st St,,,,Chicago,,Active,Personal Service,Beauty,No,2019,Travel Agencies,773-238-6090,,POINT(-87.6623515 41.72832),-87.6623515,41.72832,
West 95 Oakdale Missionary,9450,S Normal Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,Eating Places,773-874-1458,,POINT(-87.6362649 41.7219162),-87.6362649,41.7219162,
Whiz Kids Nursery Center and Learning Academy,518,W 103rd St,,,,Chicago,,Active,Childcare and Schools,Kid Center,Yes,2019,Shipping to India and P.O. Boxes Available  Active line and signs,773-233-9445,,POINT(-87.6363326 41.7071382),-87.6363326,41.7071382,
Williams Family Partnership,9567,S Peoria St,,,,Chicago,60643,Out of Business,Social Services & Political Advocacy,Social service,No,2019,,,,POINT(-87.6452604 41.7194378),-87.6452604,41.7194378,
Wilson's Home Improvement,9239,S Marshfield Ave,,,,Chicago,60620,Out of Business,Retail,Hardware,Yes,2019,Repair Services Nec,,,POINT(-87.6636037 41.7254878),-87.6636037,41.7254878,
Winston Auto Detail & Car Wash,9540,S Vincennes Ave,,,,Chicago,60643,Out of Business,Trade Service,Vehicle services,No,2019,Wrong number,,,POINT(-87.6515619 41.7200135),-87.6515619,41.7200135,
Wintrust Mortgage,9802,S Halsted St,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,,773-753-4255,,POINT(-87.6435787 41.715549),-87.6435787,41.715549,
Women's Fitness Studio,9350,S Halsted St,,,,Chicago,,Active,Fitness,Gym,No,2019,,773-239-2526,,POINT(-87.64364 41.7234399),-87.64364,41.7234399,
Word of God: Life Changing Ministries Church of God in Christ,536,W 103rd St,,,,Chicago,60628,Out of Business,Religious (except school or residence),Church,No,2019,,708-926-4941,,POINT(-87.6370487 41.7071732),-87.6370487,41.7071732,
Wright Auto Clinic,1214,W 95th St,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,,773-779-4103,,POINT(-87.653657 41.721638),-87.653657,41.721638,
Xi Lambda Chapter Alpha Phi Al,9151,S May St,,,,Chicago,60620,Out of Business,Arts and Entertainment,Social club,Yes,2019,Offcs Ostpathc Phys,773-238-5415,,POINT(-87.6515812 41.7271486),-87.6515812,41.7271486,
Zion Lutheran Church,9901,S Winston Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-233-1775,,POINT(-87.6573809 41.713638),-87.6573809,41.713638,
Zuri's Essentials,1637,W 93rd St,,,,Chicago,,Active,Unknown,Unknown,Yes,2019,Bus  Services  Nec,773-414-2479,,POINT(-87.6642394 41.724587),-87.6642394,41.724587,
2nd Timothy Missionary Baptist Church,5625,S State St,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,Church is probably open on Sundays.,773-947-9765,,POINT(-87.6253282 41.791985),-87.6253282,41.791985,
500 Fresh Chic Flashy,5847,S State St,,,,Chicago,,Active,Retail,Clothing,No,2019,,773-643-9393,,POINT(-87.6252559 41.7878039),-87.6252559,41.7878039,
Ace Technical Charter Highschool,5410,S State St,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,,773-548-8705,,POINT(-87.6257763450837 41.7959990779756),-87.62577635,41.79599908,
Alford Fears Construction,5650,S Calumet Ave,,,,Chicago,60637,Unknown,Trade Service,Building trades,Yes,2019,,,,POINT(-87.6179341 41.7914443),-87.6179341,41.7914443,
Alley's Food,221,E 58th St,,,,Chicago,60637,Out of Business,Retail,Convenience,No,2019,Lmbr Bldng Mtrls,,,POINT(-87.6197774 41.7891343),-87.6197774,41.7891343,
Amazon Natural Essentials,5548,S State St,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-256-0500,,POINT(-87.6260228 41.7927946),-87.6260228,41.7927946,
Amstar,368,E Garfield Blvd,,,,Chicago,,Active,Retail,Gas station,No,2019,,,,POINT(-87.6164485 41.795165),-87.6164485,41.795165,
Animal Welfare League,6224,S Wabash Ave,,,,Chicago,,Active,Trade Service,Animal care,No,2019,,773-667-0088,,POINT(-87.6242683 41.7810108),-87.6242683,41.7810108,
Arts Incubator - Yoga,301,E Garfield Blvd,,,,Chicago,,Active,Fitness,Fitness art,No,2019,Prsnl Crdt Instutns,773-702-9724,,POINT(-87.6189854 41.7941527),-87.6189854,41.7941527,
B Thang Enterprise,5732,S Calumet Ave,,,,Chicago,60637,Out of Business,Unknown,Unknown,Yes,2019,I tried calling and nobody picked up.,,,POINT(-87.617798 41.7900023),-87.617798,41.7900023,
Beasley Child-Parent Center,5165,S State St,,,,Chicago,,Active,Childcare and Schools,Kid Center,No,2019,,773-535-1772,,POINT(-87.6257904171927 41.8005595354373),-87.62579042,41.80055954,
Berean Baptist Church,5147,S Dearborn St,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-924-4349,,POINT(-87.6266421 41.8005015),-87.6266421,41.8005015,
Bill's Plumbing and Heating,5170,S Indiana Ave,,,,Chicago,60615,Out of Business,Trade Service,Building trades,Yes,2019,,773-268-8097,,POINT(-87.6213568 41.7999593),-87.6213568,41.7999593,
BING Reading Room,307,E Garfield Blvd,,,,Chicago,60637,Out of Business,Public Services,Library,No,2019,,,,POINT(-87.6187901 41.7942946),-87.6187901,41.7942946,
Boost Mobile,113,E 51st St,,,,Chicago,,Active,Retail,Phones,No,2019,Beauty Shops,773-657-6319,,POINT(-87.6219539 41.8018081),-87.6219539,41.8018081,
Boulevard Hardware,227,E Garfield Blvd,,,,Chicago,,Active,Retail,Hardware,No,2019,,773-363-3178,,POINT(-87.6196792 41.7942364),-87.6196792,41.7942364,
Brand New Beginnings,103,E 58th St,115,,,Chicago,,Unknown,Social Services & Political Advocacy,Social service,Yes,2019,,773-955-5780,,POINT(-87.6219141 41.7890618),-87.6219141,41.7890618,
Bronzeville Community Garden,347,E 51st St,,,,Chicago,,Active,Other,Community garden,No,2019,Ofcs Clns of Mdl D,,,POINT(-87.617425 41.801871),-87.617425,41.801871,www.thompsonteeth.com
Burling Builders,44,W 60th St,,,,Chicago,,Active,Trade Service,Building trades,No,2019,,773-241-6810,,POINT(-87.6274945 41.7855081),-87.6274945,41.7855081,
Cain's Barber College,365,E 51st St,,,,Chicago,60615,Out of Business,Childcare and Schools,Trade school,No,2019,,773-536-4441,,POINT(-87.6168074 41.8018869),-87.6168074,41.8018869,
Calumet Medical Center,335,E 51st St,,,,Chicago,,Out of Business,Health Services,Out-patient,No,2019,,773-624-4925,,POINT(-87.618062 41.8018179),-87.618062,41.8018179,
CBJ Jeweler and Loans Pawn Shop,5516,S State St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Corporate office,No,2019,Drinking Places,773-643-2101,,POINT(-87.6260647 41.7937461),-87.6260647,41.7937461,
Cedar Grove Missionary Baptist Church,5849,S State St,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-952-4803,,POINT(-87.6253254 41.7877064),-87.6253254,41.7877064,
Chicago African American Firefighters Museum,5349,S Wabash Ave,,,,Chicago,,Active,Arts and Entertainment,Museum,No,2019,,,,POINT(-87.6237441 41.7966755),-87.6237441,41.7966755,
Chicago Baptist Institute,5120,S Martin Luther King Dr,,,,Chicago,,Active,Childcare and Schools,Seminary,No,2019,,773-268-2250,,POINT(-87.6166144 41.8013598),-87.6166144,41.8013598,
Chicago Fire Department - Fire Station - 5th District,21,W 59th St,,,,Chicago,,Active,Public Services,City Fire Station,No,2019,,312-747-5017,,POINT(-87.626436 41.787072),-87.626436,41.787072,
Chicago International Charter School - Washington Park,110,E 61st St,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,,773-324-3300,,POINT(-87.6211832 41.7842096),-87.6211832,41.7842096,
Chicago Park District - Washington Park Fieldhouse,5531,S Martin Luther King Dr,,,,Chicago,,Active,Fitness,Gym,No,2019,Sngl-Fam Hsng Cnstr,773-256-1248,,POINT(-87.6154891 41.7933831),-87.6154891,41.7933831,
Chicago Park District - Washington Park Pool,5531,S Martin Luther King Dr,,,,Chicago,,Active,Fitness,Gym,No,2019,Lmbr Bldng Mtrls,773-256-1248,,POINT(-87.6154891 41.7933831),-87.6154891,41.7933831,
Chicago Park District - Washington Park Service Yard,5818,S Cottage Grove Ave,,,,Chicago,,Active,"Wholesale, storage and transit",Warehouse,No,2019,,773-256-0064,,POINT(-87.6064501 41.7888781),-87.6064501,41.7888781,potstickerhouse.com
Chicago Public Schools - Architecture Construction Construction and Engineering (Ace) Technical Charter School,5410,S State St,,,,Chicago,60609,Out of Business,Childcare and Schools,Public school K-12,No,2019,,773-548-8705,,POINT(-87.6265383 41.7959341),-87.6265383,41.7959341,
Chicago Public Schools - Edmond Burke Elementary School,5356,S Martin Luther King Dr,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,,773-535-1325,,POINT(-87.61634 41.7971185),-87.61634,41.7971185,
Chicago Public Schools - Edward Beasley Elementary Magnet Academic Center,5255,S State St,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,,773-535-1772,,POINT(-87.6250366 41.7990451),-87.6250366,41.7990451,
Chicago Public Schools - William W Carter Elementary School,5740,S Michigan Ave,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,,773-535-0860,,POINT(-87.6223896 41.7900093),-87.6223896,41.7900093,
Chicago Youth Programs,5350,S Prairie Ave,,,,Chicago,,Active,Childcare and Schools,Other,No,2019,,773-924-0220,,POINT(-87.619323 41.7968808),-87.619323,41.7968808,
Christ Unity Evangelistic House of Prayer,208,E 61st St,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-955-1750,,POINT(-87.6199492 41.7841841),-87.6199492,41.7841841,
Church of the Good Shepherd,5700,S Prairie Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-684-6561,,POINT(-87.6196057 41.7909348),-87.6196057,41.7909348,
Church's Chicken,6,W 59th St,,,,Chicago,,Active,Dining,Fast Food,No,2019,,773-667-1055,,POINT(-87.6259422 41.7876329),-87.6259422,41.7876329,
ComEd,6220,S Prairie Ave,,,,Chicago,,Active,Public Services,Utility-Electric,No,2019,Physcl Ftnss Faclts,773-947-8246,,POINT(-87.6192848 41.7812191),-87.6192848,41.7812191,
Coppin AME Church,5633,S Michigan Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-667-5881,,POINT(-87.6219984 41.7919571),-87.6219984,41.7919571,
Cosmopolitan Community Church,5249,S Wabash Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-536-3610,,POINT(-87.6237 41.798617),-87.6237,41.798617,
Coy Pugh,5821,S Calumet Ave,,,,Chicago,60637,Out of Business,Unknown,Unknown,Yes,2019,"No signs of business, but is residential.",,,POINT(-87.6172355 41.7886996),-87.6172355,41.7886996,
Crenshaw Designz,5654,S Calumet Ave,,,,Chicago,60637,Out of Business,Unknown,Unknown,Yes,2019,,,,POINT(-87.617919 41.791364),-87.617919,41.791364,
Currency Exchange Cafe,305,E Garfield Blvd,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,Repair Services Nec,773-855-9163,,POINT(-87.6187643 41.7941574),-87.6187643,41.7941574,
Deliverance Healing Temple,5810,S Lafayette Ave,Ave,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,Glass Glazing Work,773-363-7679,,POINT(-87.627183 41.78864),-87.627183,41.78864,
Door of Hope Rescue Mission,5313,S Indiana Ave,,,,Chicago,,Active,Social Services & Political Advocacy,Social service,No,2019,,773-624-0586,,POINT(-87.6205276 41.7979038),-87.6205276,41.7979038,
Dusable Museum,740,E 56th Pl,,,,Chicago,,Active,Arts and Entertainment,Museum,No,2019,Family Clothng Strs,773-947-0600,,POINT(-87.6071902 41.7919142),-87.6071902,41.7919142,
Dyett/Washington Park Green Youth Farm,555,E 51st St,,,,Chicago,,Active,Other,Community garden,No,2019,,847-835-6917,,POINT(-87.6123864 41.8013958),-87.6123864,41.8013958,
Dylan's Hand Car Wash and Detail,5437,S Wabash Ave,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,Mbrshp Orgnztns Ne,,,POINT(-87.6239961 41.7954442),-87.6239961,41.7954442,
Edwin Pratt,5642,S State St,,,,Chicago,60621,Out of Business,Unknown,Unknown,Yes,2019,,,,POINT(-87.6259457 41.7915893),-87.6259457,41.7915893,
Elmo's Tombstone,6023,S State St,,,,Chicago,,Active,Trade Service,Funeral,No,2019,,773-643-0200,,POINT(-87.625172 41.7847806),-87.625172,41.7847806,
Evelyn's Food Love,5522,S State St,,,,Chicago,,Out of Business,Dining,Restaurant,No,2019,,872-818-5557,,POINT(-87.626008 41.793545),-87.626008,41.793545,
Everybody's Bible Church,5958,S Wabash Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-363-1464,,POINT(-87.6242863 41.7857002),-87.6242863,41.7857002,
Exclusive Mart,207,E Garfield Blvd,,,,Chicago,60637,Out of Business,Retail,Small mixed,No,2019,Rl Estate Agents Managers,773-947-9150,,POINT(-87.6203647 41.794205),-87.6203647,41.794205,
Express Employment Professionals,229,E 51st St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,,773-966-7059,,POINT(-87.6203800717473 41.8019753665014),-87.62038007,41.80197537,
Finest Food Basket,6100,S Martin Luther King Dr,,,,Chicago,,Active,Retail,Convenience,No,2019,,773-667-2127,,POINT(-87.6159769 41.7837682),-87.6159769,41.7837682,
First Lady Community Vegetable Garden,5600,S Martin Luther King Dr,,,,Chicago,,Unknown,Other,Community garden,Yes,2019,No evidence of business,,,POINT(-87.6159165 41.7927459),-87.6159165,41.7927459,
First Unity Missionary Baptist Church,5129,S Indiana Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-285-1060,,POINT(-87.6205941 41.801031),-87.6205941,41.801031,
Five One Food Fresh Grill,51,E 51st St,,,,Chicago,,Active,Retail,Convenience,No,2019,,773-285-3322,,POINT(-87.623796 41.8017736),-87.623796,41.8017736,
General Richard Jones National Guard Armory,5200,S Cottage Grove Ave,,,,Chicago,,Active,Public Services,Military,No,2019,Located at 1850 N Western Ave,708-824-5249,,POINT(-87.6070701 41.7990635),-87.6070701,41.7990635,
God's Gift Day Care,5723,S Michigan Ave,,,,Chicago,,Unknown,Childcare and Schools,Home daycare,Yes,2019,,773-752-5021,,POINT(-87.6220509 41.7903828),-87.6220509,41.7903828,
Golden Angel Baptist Church,6007,S State St,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-493-9550,,POINT(-87.6251706 41.7852829),-87.6251706,41.7852829,
Golo,123,E 51st St,,,,Chicago,,Active,Retail,Gas station,No,2019,,219-962-7676,,POINT(-87.6214737 41.8017657),-87.6214737,41.8017657,
Good Shepherd Community Services Organization,5700,S Prairie Ave,,,,Chicago,,Active,Social Services & Political Advocacy,Social service,No,2019,,773-684-6093,,POINT(-87.6196057 41.7909348),-87.6196057,41.7909348,
